simulation_id,scenario,rent,owner_draw,month,active_members,joins,departures,net_adds,cash_balance,net_cash_flow,cumulative_op_profit,cumulative_profit_after_capex,revenue_membership,revenue_firing,revenue_clay,revenue_events,revenue_workshops_net,revenue_designated_studios,designated_studio_occupied,grant_received,insolvent_before_grant,grant_month,grant_amount,is_downturn,loan_payment_total,loan_payment_504,loan_payment_7a,loan_principal_total,loan_principal_504,loan_principal_7a,capex_I_cost,capex_II_cost,runway_costs,dscr,dscr_cash,staff_cost,maintenance_cost,marketing_cost,op_profit_after_tax,sales_tax_collected,sales_tax_remitted,se_tax_accrued,state_income_tax_accrued,corp_tax_accrued,tax_payments_made,property_tax,owner_salary_expense,employer_payroll_tax,entity_type,owner_draw_paid,employee_withholding,workshop_attendees,workshop_gross,workshop_cost,events_this_month,revenue_events_gross,events_cost_materials,events_cost_labor,revenue_classes_gross,classes_cost,revenue_classes,class_students,cfads,dscr_cash_breach_1_00,dscr_cash_breach_1_25,environment,strategy
0,I_all_upfront_Base,3500.0,1000.0,1,2,2,0,2,62628.873604726876,-7599.541466531677,-4457.106136095183,-35062.794526827056,335,148.75,43.75,627.6191363802614,150.0,0.0,0,0,False,,0.0,False,2145.169705436494,654.5116572720667,1490.6580481644273,100834.10346199042,33054.143461990425,67779.95999999999,14400.434964713671,16205.2534260182,67779.95999999999,-2.0777405744634367,-2.0777405744634367,0.0,209.08777247544327,600.0,-4457.106136095183,2.734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sole_prop,1000.0,0.0,10,800.0,650.0,1,750.0,78.38086361973865,44.0,0.0,0.0,0,0,-4457.106136095183,True,True,Boom,I_all_upfront_Base
0,I_all_upfront_Base,3500.0,1000.0,2,4,2,0,2,57512.866030570935,-5116.0075741559385,-6438.490879814627,-37044.1792705465,720,653.75,168.75,2111.328232777839,0.0,300.0,1,0,False,,0.0,False,2145.169705436494,654.5116572720667,1490.6580481644273,100834.10346199042,33054.143461990425,67779.95999999999,14400.434964713671,16205.2534260182,67779.95999999999,-0.9236494151012994,-0.9236494151012994,0.0,298.2254764972835,600.0,-1981.3847437194445,10.546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sole_prop,1000.0,0.0,0,0.0,0.0,3,2550.0,306.67176722216107,132.0,0.0,0.0,0,0,-1981.3847437194445,True,True,Boom,I_all_upfront_Base
0,I_all_upfront_Base,3500.0,1000.0,3,5,1,0,1,52547.72060209539,-4965.145428475547,-8245.185352853681,-38850.87374358555,870,566.25,156.25,2349.408026960946,80.0,0.0,0,0,False,,0.0,False,2145.169705436494,654.5116572720667,1490.6580481644273,100834.10346199042,33054.143461990425,67779.95999999999,14400.434964713671,16205.2534260182,67779.95999999999,-0.8422151722823403,-0.8529587861519524,0.0,200.0,600.0,-1806.6944730390542,9.765625,23.046875,0.0,0.0,0.0,23.046875,0.0,0.0,0.0,sole_prop,1000.0,0.0,9,720.0,640.0,4,2850.0,324.59197303905415,176.0,0.0,0.0,0,0,-1829.7413480390533,True,True,Boom,I_all_upfront_Base
0,I_all_upfront_Base,3500.0,1000.0,4,8,3,0,3,49562.11958646339,-2985.601015632,-8105.147913049187,-38710.836303781056,1430,1167.5,312.5,2602.5474398044944,10.0,600.0,2,0,False,,0.0,False,2145.169705436494,654.5116572720667,1490.6580481644273,100834.10346199042,33054.143461990425,67779.95999999999,14400.434964713671,16205.2534260182,67779.95999999999,0.06528035495261653,0.06528035495261653,0.0,200.0,600.0,113.74357424027095,19.53125,0.0,19.78666007589591,6.507205488327312,0.0,0.0,0.0,0.0,0.0,sole_prop,1000.0,0.0,8,640.0,630.0,4,3150.0,371.4525601955058,176.0,0.0,0.0,0,0,140.03743980449417,True,True,Boom,I_all_upfront_Base
0,I_all_upfront_Base,3500.0,1000.0,5,16,9,1,8,48334.46122389896,-1227.6583625644362,-6224.745945177128,-36830.434335909,2905,2223.75,593.75,2021.1251176769001,10.0,0.0,0,0,False,,0.0,False,2145.169705436494,654.5116572720667,1490.6580481644273,100834.10346199042,33054.143461990425,67779.95999999999,14400.434964713671,16205.2534260182,67779.95999999999,0.876574922304079,0.8765749223040785,0.0,240.22564980484128,600.0,1527.331841633276,37.109375,0.0,265.69233625146643,87.37778998731629,0.0,0.0,0.0,0.0,0.0,sole_prop,1000.0,0.0,8,640.0,630.0,3,2400.0,246.8748823231001,132.0,0.0,0.0,0,0,1880.4019678720579,True,True,Boom,I_all_upfront_Base
0,I_all_upfront_Base,3500.0,1000.0,6,18,3,1,2,47647.614704574386,-686.8465193245684,-2661.3424018790156,-33267.03079261089,3280,2431.25,656.25,2480.0215750565153,10.0,600.0,2,0,False,,0.0,False,2145.169705436494,654.5116572720667,1490.6580481644273,100834.10346199042,33054.143461990425,67779.95999999999,14400.434964713671,16205.2534260182,67779.95999999999,1.6611289700145377,1.1268607583753183,0.0,219.19553175840232,600.0,2894.3278029149305,41.015625,97.65625,503.4928853520784,165.5828550311037,0.0,1146.095982186188,0.0,0.0,0.0,sole_prop,1000.0,0.0,8,640.0,630.0,4,3000.0,343.9784249434846,176.0,0.0,0.0,0,0,2417.3075611119257,False,True,Boom,I_all_upfront_Base
0,I_all_upfront_Base,3500.0,1000.0,7,22,8,4,4,47916.00179649627,268.38709192188435,700.6518954793628,-29905.03649525251,4030,3045.0,825.0,1403.224007033687,80.0,300.0,1,0,False,,0.0,False,2145.169705436494,654.5116572720667,1490.6580481644273,100834.10346199042,33054.143461990425,67779.95999999999,14400.434964713671,16205.2534260182,67779.95999999999,1.5672393139051382,1.5672393139051382,0.0,245.08570967530818,600.0,2730.7357838791186,51.5625,0.0,475.0346652424007,156.2238482368589,0.0,0.0,0.0,0.0,0.0,sole_prop,1000.0,0.0,9,720.0,640.0,2,1650.0,158.7759929663129,88.0,0.0,0.0,0,0,3361.9942973583784,False,False,Boom,I_all_upfront_Base
0,I_all_upfront_Base,3500.0,1000.0,8,28,7,1,6,49301.59015107615,1385.588354579877,5163.441205495736,-25442.247185236134,5150,4040.0,1087.5,765.7278833542686,10.0,0.0,0,0,False,,0.0,False,2145.169705436494,654.5116572720667,1490.6580481644273,100834.10346199042,33054.143461990425,67779.95999999999,14400.434964713671,16205.2534260182,67779.95999999999,2.0803898631918702,2.08038986319187,0.0,338.2095733378959,600.0,3624.8420987359714,67.96875,0.0,630.5720469534184,207.37516432698317,0.0,0.0,0.0,0.0,0.0,sole_prop,1000.0,0.0,8,640.0,630.0,1,900.0,90.27211664573147,44.0,0.0,0.0,0,0,4462.789310016371,False,False,Boom,I_all_upfront_Base
0,I_all_upfront_Base,3500.0,1000.0,9,36,10,2,8,51848.49783767806,2546.9076866019077,14127.346291372622,-16478.342099359248,6660,4937.5,1350.0,2494.7190858768868,150.0,0.0,0,0,False,,0.0,False,2145.169705436494,654.5116572720667,1490.6580481644273,100834.10346199042,33054.143461990425,67779.95999999999,14400.434964713671,16205.2534260182,67779.95999999999,4.178646129096314,2.6141066498500454,0.0,200.0,600.0,7280.814366798062,84.375,203.90625,1266.5594510615176,416.53126801730633,0.0,3356.202693838485,0.0,0.0,0.0,sole_prop,1000.0,0.0,10,800.0,650.0,4,3000.0,329.28091412311335,176.0,0.0,0.0,0,0,5607.702392038402,False,False,Boom,I_all_upfront_Base
0,I_all_upfront_Base,3500.0,1000.0,10,41,5,0,5,59635.25157351575,7786.753735837698,24962.39473264681,-5643.293658085056,7570,5707.5,1550.0,2770.022441274192,0.0,0.0,0,0,False,,0.0,False,2145.169705436494,654.5116572720667,1490.6580481644273,100834.10346199042,33054.143461990425,67779.95999999999,14400.434964713671,16205.2534260182,67779.95999999999,5.050905023418416,5.050905023418416,0.0,200.0,600.0,8800.626021852277,96.875,0.0,1530.9435870340576,503.4788323878582,0.0,0.0,0.0,0.0,0.0,sole_prop,1000.0,0.0,0,0.0,0.0,4,3300.0,353.9775587258082,176.0,0.0,0.0,0,0,10835.048441274192,False,False,Boom,I_all_upfront_Base
