simulation_id,scenario,rent,owner_draw,month,active_members,joins,departures,net_adds,cash_balance,net_cash_flow,cumulative_op_profit,cumulative_profit_after_capex,revenue_membership,revenue_firing,revenue_clay,revenue_events,revenue_workshops_net,revenue_designated_studios,designated_studio_occupied,grant_received,insolvent_before_grant,grant_month,grant_amount,is_downturn,loan_payment_total,loan_payment_504,loan_payment_7a,loan_principal_total,loan_principal_504,loan_principal_7a,capex_I_cost,capex_II_cost,runway_costs,dscr,dscr_cash,staff_cost,maintenance_cost,marketing_cost,op_profit_after_tax,sales_tax_collected,sales_tax_remitted,se_tax_accrued,state_income_tax_accrued,corp_tax_accrued,tax_payments_made,property_tax,owner_salary_expense,employer_payroll_tax,entity_type,owner_draw_paid,employee_withholding,workshop_attendees,workshop_gross,workshop_cost,events_this_month,revenue_events_gross,events_cost_materials,events_cost_labor,revenue_classes_gross,classes_cost,revenue_classes,class_students,cfads,dscr_cash_breach_1_00,dscr_cash_breach_1_25,environment,strategy
0,I_all_upfront_Base,3500.0,1000.0,1,1,1,0,1,64142.3498335955,-6072.795969497596,-2932.735854142397,-33372.55839280611,185,80.0,25.0,2217.8241458576035,0.0,300.0,1,0,False,,0.0,False,2141.622615355199,650.9645671907715,1490.6580481644273,100654.9683417568,32875.00834175681,67779.95999999999,14253.972210775055,16185.850327888656,67779.95999999999,-1.369398993601862,-1.369398993601862,0.0,200.0,600.0,-2932.735854142397,1.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sole_prop,1000.0,0.0,0,0.0,0.0,4,2700.0,306.1758541423965,176.0,0.0,0.0,0,0,-2932.735854142397,True,True,Baseline,I_all_upfront_Base
0,I_all_upfront_Base,3500.0,1000.0,2,3,3,1,2,59303.22872514634,-4839.121108449155,-4634.531222236353,-35074.35376090006,545,228.75,68.75,2625.6121319060444,0.0,600.0,2,0,False,,0.0,False,2141.622615355199,650.9645671907715,1490.6580481644273,100654.9683417568,32875.00834175681,67779.95999999999,14253.972210775055,16185.850327888656,67779.95999999999,-0.7946289677239445,-0.7946289677239445,0.0,200.0,600.0,-1701.7953680939559,4.296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sole_prop,1000.0,0.0,0,0.0,0.0,4,3150.0,348.38786809395566,176.0,0.0,0.0,0,0,-1701.7953680939559,True,True,Baseline,I_all_upfront_Base
0,I_all_upfront_Base,3500.0,1000.0,3,5,4,2,2,53093.68662316596,-6209.542101980385,-7696.591333861539,-38136.41387252525,905,516.25,143.75,1113.1573883748133,80.0,0.0,0,0,False,,0.0,False,2141.622615355199,650.9645671907715,1490.6580481644273,100654.9683417568,32875.00834175681,67779.95999999999,14253.972210775055,16185.850327888656,67779.95999999999,-1.4297851029731157,-1.436716179388527,0.0,200.0,600.0,-3062.0601116251864,8.984375,14.84375,0.0,0.0,0.0,14.84375,0.0,0.0,0.0,sole_prop,1000.0,0.0,9,720.0,640.0,2,1350.0,148.84261162518666,88.0,0.0,0.0,0,0,-3076.9038616251864,True,True,Baseline,I_all_upfront_Base
0,I_all_upfront_Base,3500.0,1000.0,4,10,5,0,5,49038.73439592093,-4054.9522272450295,-8629.84282075137,-39069.66535941508,1810,1136.25,318.75,1724.8160131101695,80.0,0.0,0,0,False,,0.0,False,2141.622615355199,650.9645671907715,1490.6580481644273,100654.9683417568,32875.00834175681,67779.95999999999,14253.972210775055,16185.850327888656,67779.95999999999,-0.4357684123236839,-0.4357684123236839,0.0,200.0,600.0,-933.2514868898306,19.921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sole_prop,1000.0,0.0,9,720.0,640.0,3,2100.0,243.1839868898304,132.0,0.0,0.0,0,0,-933.2514868898306,True,True,Baseline,I_all_upfront_Base
0,I_all_upfront_Base,3500.0,1000.0,5,16,7,1,6,47391.94544387197,-1646.7889520489662,-7161.571657445137,-37601.39419610884,2840,1450.0,425.0,2093.0711633062324,80.0,300.0,1,0,False,,0.0,False,2141.622615355199,650.9645671907715,1490.6580481644273,100654.9683417568,32875.00834175681,67779.95999999999,14253.972210775055,16185.850327888656,67779.95999999999,0.6855881856956916,0.6855881856956916,0.0,200.0,600.0,1192.5839996898587,26.5625,0.0,207.46010815493577,68.22705546143824,0.0,0.0,0.0,0.0,0.0,sole_prop,1000.0,0.0,9,720.0,640.0,4,2550.0,280.9288366937675,176.0,0.0,0.0,0,0,1468.2711633062327,True,True,Baseline,I_all_upfront_Base
0,I_all_upfront_Base,3500.0,1000.0,6,23,8,1,7,46624.952833154064,-766.9926107179053,-3841.3561085623414,-34281.17864722604,4055,2585.0,725.0,1864.2795488827956,0.0,300.0,1,0,False,,0.0,False,2141.622615355199,650.9645671907715,1490.6580481644273,100654.9683417568,32875.00834175681,67779.95999999999,14253.972210775055,16185.850327888656,67779.95999999999,1.5503270861435694,1.0876414396898613,0.0,200.0,600.0,2696.801543253666,45.3125,91.796875,469.1315160871691,154.28248954196056,0.0,990.8980442455037,0.0,0.0,0.0,sole_prop,1000.0,0.0,0,0.0,0.0,3,2250.0,253.72045111720445,132.0,0.0,0.0,0,0,2329.3175046372944,False,True,Baseline,I_all_upfront_Base
0,I_all_upfront_Base,3500.0,1000.0,7,26,6,3,3,47623.44860313738,998.495769983314,252.27790177617317,-30187.544636887527,4620,2586.25,743.75,2372.833503895054,10.0,0.0,0,0,False,,0.0,False,2141.622615355199,650.9645671907715,1490.6580481644273,100654.9683417568,32875.00834175681,67779.95999999999,14253.972210775055,16185.850327888656,67779.95999999999,1.9114637569605442,1.9114637569605433,0.0,217.55799355653937,600.0,3325.000547121498,46.484375,0.0,578.4120643077856,190.22139890923108,0.0,0.0,0.0,0.0,0.0,sole_prop,1000.0,0.0,8,640.0,630.0,4,2850.0,301.1664961049461,176.0,0.0,0.0,0,0,4093.634010338513,False,False,Baseline,I_all_upfront_Base
0,I_all_upfront_Base,3500.0,1000.0,8,26,4,4,0,47551.813205068545,-71.63539806883455,3278.1244940625375,-27161.698044601162,4630,2443.75,706.25,1241.0785969808253,0.0,300.0,1,0,False,,0.0,False,2141.622615355199,650.9645671907715,1490.6580481644273,100654.9683417568,32875.00834175681,67779.95999999999,14253.972210775055,16185.850327888656,67779.95999999999,1.4128757189018162,1.4128757189018162,0.0,298.7455046944621,600.0,2457.704218171158,44.140625,0.0,427.53850718039797,140.60386693480828,0.0,0.0,0.0,0.0,0.0,sole_prop,1000.0,0.0,0,0.0,0.0,2,1500.0,170.92140301917465,88.0,0.0,0.0,0,0,3025.8465922863643,False,False,Baseline,I_all_upfront_Base
0,I_all_upfront_Base,3500.0,1000.0,9,38,15,3,12,48820.56811455512,1268.7549094865772,10465.409942452126,-19974.412596211572,6770,3560.0,1025.0,1862.589448389588,80.0,300.0,1,0,False,,0.0,True,2141.622615355199,650.9645671907715,1490.6580481644273,100654.9683417568,32875.00834175681,67779.95999999999,14253.972210775055,16185.850327888656,67779.95999999999,3.355999977240407,2.0294495368507848,0.0,200.0,600.0,5837.778362174001,64.0625,154.6875,1015.5310910729311,333.97599514265613,0.0,2840.9704235478102,0.0,0.0,0.0,sole_prop,1000.0,0.0,9,720.0,640.0,3,2250.0,255.41055161041206,132.0,0.0,0.0,0,0,4346.315024841775,False,False,Baseline,I_all_upfront_Base
0,I_all_upfront_Base,3500.0,1000.0,10,50,13,1,12,54653.74649167497,5833.178377119846,19351.53905992717,-11088.283478736526,8775,4968.75,1418.75,2888.060617475048,10.0,0.0,0,0,False,,0.0,False,2141.622615355199,650.9645671907715,1490.6580481644273,100654.9683417568,32875.00834175681,67779.95999999999,14253.972210775055,16185.850327888656,67779.95999999999,4.149250691397484,4.149250691397483,2500.0,200.0,600.0,7217.641856301053,88.671875,0.0,1255.5700567181955,412.91720445579745,0.0,0.0,0.0,0.0,0.0,sole_prop,1000.0,0.0,8,640.0,630.0,4,3450.0,385.93938252495224,176.0,0.0,0.0,0,0,8886.129117475044,False,False,Baseline,I_all_upfront_Base
